codes,description,statecensus,co,co_nwa,co_sib,co_ptw,co_sing,persons,records
3258,Nurse practitioners,Missouri,0.5612829048394423,0.5612829048394423,0.43780648195945715,0.22722923134907044,0.020278600886731668,3.524475402784873e-5,39
3258,Nurse practitioners,Montana,0.4823360302482111,0.4435425189847262,0.1708654956497553,0.0776683080112222,0,4.827542029805962e-6,44
3258,Nurse practitioners,Nebraska,0.3502313852182265,0.3502313852182265,0.12354126966731785,0.12354126966731785,0,5.0168240467385816e-6,18
3258,Nurse practitioners,New Hampshire,0.27346264215648886,0.19986566458933447,0.07589223648482417,0.07589223648482417,0,1.2793997407817834e-5,66
3258,Nurse practitioners,New Jersey,0.1586655936453571,0.1586655936453571,0.1586655936453571,0.11887305991330924,0.03489638440166847,2.415358007872463e-5,27
3258,Nurse practitioners,New Mexico,0.05529917015901195,0,0,0,0.05529917015901195,1.1740812411466968e-5,53
3258,Nurse practitioners,New York,0.2788290071580451,0.23097037354874858,0.19024494503544392,0.14763326297903898,0.07045335506409217,8.06293697720976e-5,89
3258,Nurse practitioners,Ohio,0.24921068722275544,0.22908500367792758,0.20831842796767888,0.17018199815358118,0,8.100116351042073e-5,86
3258,Nurse practitioners,Pennsylvania,0.41761103515309617,0.34741167024154834,0.32359419000720885,0.0918399759650322,0,7.627906854261644e-5,83
3258,Nurse practitioners,South Carolina,0.14771954376052665,0.14771954376052665,0.01757242524271211,0.01757242524271211,0.01757242524271211,3.14649116634985e-5,54
3258,Nurse practitioners,Tennessee,0.5388930012583821,0.5143443906072872,0.5143443906072872,0.32188376415902364,0.028496478752252828,4.675659640556571e-5,75
3258,Nurse practitioners,Texas,0.34791665099195873,0.2723899320467998,0.18229546170845687,0.10084089202727735,0.02241700929293776,1.3983015918147954e-4,144
3258,Nurse practitioners,Vermont,0.4632928430437812,0.2206355259401545,0.12114597758747392,0.12114597758747392,0.09103122859137187,4.342342893873961e-6,47
3258,Nurse practitioners,Virginia,0.3997985536592557,0.3997985536592557,0.27474513918433696,0.06873691892527245,0.12505341447491874,5.073379320593491e-5,58
3258,Nurse practitioners,Washington,0.1670629507801636,0.1670629507801636,0.1670629507801636,0.1670629507801636,0,1.8135574796050493e-5,23
3258,Nurse practitioners,West Virginia,0.18043900216015796,0.09747307691325911,0.09747307691325911,0.09747307691325911,0,6.607299125185055e-6,40
3258,Nurse practitioners,Illinois,0.17899996325015693,0.14795509842301885,0.13822515969501917,0.12213124071318301,0.031044864827138058,8.844007152081176e-5,101
3258,Nurse practitioners,Nevada,0.15138566291339978,0.15138566291339978,0,0,0,1.0847708406028267e-5,25
3258,Nurse practitioners,North Carolina,0.6625716016845942,0.6367786706357783,0.49347449108995395,0.3343884526258255,0,3.604788922413206e-5,37
3258,Nurse practitioners,North Dakota,0.36081920572312615,0.36081920572312615,0.06923434052351823,0,0,2.597541645289211e-6,27
3258,Nurse practitioners,Louisiana,0.5880839941037327,0.47770079112520353,0.2973404670447307,0.19482510806587797,0,2.403809447602499e-5,65
3258,Nurse practitioners,Oklahoma,0.4572148045838358,0.41174477166760304,0.2716249012397092,0.2296537674054016,0,1.189601183035014e-5,24
3258,Nurse practitioners,Utah,0.4575097288071252,0.4575097288071252,0.4575097288071252,0,0,4.128197488347205e-6,12
3258,Nurse practitioners,Alabama,0.44906975529882925,0.25564236586824535,0.13689978543454578,0.13689978543454578,0,1.8151689612255005e-5,40
3258,Nurse practitioners,Arizona,0.35170868817434203,0.35170868817434203,0.043402706920538735,0.021928055429107588,0,3.709617407388662e-5,40
3258,Nurse practitioners,Mississippi,0.4570212435573754,0.4570212435573754,0.18570582896892424,0.15480986148098141,0.1318878681317044,9.8405567525342e-6,32
3258,Nurse practitioners,District of Columbia,0.26352650005815076,0,0,0,0.26352650005815076,1.8900829957020789e-6,23
3258,Nurse practitioners,Colorado,0.1768672252767667,0.1768672252767667,0.1768672252767667,0.1768672252767667,0,1.593413448073722e-5,18
3258,Nurse practitioners,Wisconsin,0.3894094769683822,0.3894094769683822,0.3894094769683822,0.26680821091543405,0,2.341286687602391e-5,24
3258,Nurse practitioners,Wyoming,0,0,0,0,0,7.091302874212588e-7,9
3258,Nurse practitioners,Oregon,0.4784196241715728,0.4784196241715728,0.4784196241715728,0,0,3.6338125576545777e-6,6
3258,Nurse practitioners,South Dakota,0.37228552499569306,0.37228552499569306,0.37228552499569306,0.2121594720884576,0.06163239660711209,4.238992561249622e-6,29
3258,Nurse practitioners,Rhode Island,0,0,0,0,0,2.7150563181012583e-6,13
3258,Nurse practitioners,Idaho,0.22715008114843774,0.22715008114843774,0.22715008114843774,0.22715008114843774,0,1.0560956871879213e-6,5
3260,"Health diagnosing and treating practitioners, all other",California,0.042701000155712494,0.042701000155712494,0.042701000155712494,0.02054024932855615,0,3.686064660767148e-5,44
3260,"Health diagnosing and treating practitioners, all other",Colorado,0,0,0,0,0,1.531811442311763e-5,15
3260,"Health diagnosing and treating practitioners, all other",Massachusetts,0.3395383675167417,0.24814394964573738,0.24814394964573738,0,0.06719464891158282,8.151382086050714e-6,12
3260,"Health diagnosing and treating practitioners, all other",Ohio,0,0,0,0,0,2.425027581022089e-6,3
3260,"Health diagnosing and treating practitioners, all other",Utah,1,0,0,0,0,4.1040352713631667e-7,1
3260,"Health diagnosing and treating practitioners, all other",Washington,0.4015475303652075,0.3495882084981348,0.3495882084981348,0.3495882084981348,0.051959321867072736,1.9275112565323742e-5,24
3260,"Health diagnosing and treating practitioners, all other",Kentucky,0,0,0,0,0,6.339890842778382e-7,1
3260,"Health diagnosing and treating practitioners, all other",Louisiana,0.8896822648783083,0.8896822648783083,0,0,0.8896822648783083,2.774002817315034e-6,8
3260,"Health diagnosing and treating practitioners, all other",New Mexico,0,0,0,0,0,3.3156123283912063e-6,15
3260,"Health diagnosing and treating practitioners, all other",New York,0.5166032655054769,0.3477464244341257,0.32379593432560966,0.13011835474655525,0.1035136304656999,3.321017224819668e-5,34
3260,"Health diagnosing and treating practitioners, all other",North Carolina,0,0,0,0,0,8.479240089586129e-6,10
3260,"Health diagnosing and treating practitioners, all other",Connecticut,0,0,0,0,0,6.583616747121996e-7,1
3260,"Health diagnosing and treating practitioners, all other",Michigan,0,0,0,0,0,7.161958624450499e-6,9
3260,"Health diagnosing and treating practitioners, all other",Vermont,0.4477391671813542,0.4477391671813542,0.4477391671813542,0.4477391671813542,0,7.546208428562769e-7,9
3260,"Health diagnosing and treating practitioners, all other",Montana,1,0,0,0,0,5.719915476277076e-7,5
3260,"Health diagnosing and treating practitioners, all other",Wisconsin,0,0,0,0,0,8.393546994496658e-7,1
3260,"Health diagnosing and treating practitioners, all other",Georgia,0,0,0,0,0,5.254312582087759e-6,7
3260,"Health diagnosing and treating practitioners, all other",Indiana,0,0,0,0,0,2.7260561963922736e-6,4
3260,"Health diagnosing and treating practitioners, all other",Maine,0,0,0,0,0,2.9168118526175382e-6,10
3260,"Health diagnosing and treating practitioners, all other",Virginia,0,0,0,0,0,3.1553354624426283e-6,4
3260,"Health diagnosing and treating practitioners, all other",Wyoming,0,0,0,0,0,5.123823927923001e-7,7
3260,"Health diagnosing and treating practitioners, all other",Illinois,0.32692151173327694,0.32692151173327694,0.32692151173327694,0,0,9.419881929018014e-6,11
3260,"Health diagnosing and treating practitioners, all other",Oregon,0.7900824511778678,0.7900824511778678,0.27668229762552415,0,0.07879836592160422,7.953248640977261e-6,14
3260,"Health diagnosing and treating practitioners, all other",Hawaii,0,0,0,0,0,1.6473742258777712e-6,8
3260,"Health diagnosing and treating practitioners, all other",Rhode Island,0.2730286604498901,0,0,0,0,1.5967146197621855e-6,7
3260,"Health diagnosing and treating practitioners, all other",District of Columbia,0.6386796325109094,0.6386796325109094,0.6386796325109094,0.6386796325109094,0.6386796325109094,7.632929690634657e-7,8
3260,"Health diagnosing and treating practitioners, all other",Alaska,0,0,0,0,0,9.778324922491601e-7,7
3260,"Health diagnosing and treating practitioners, all other",Arizona,0,0,0,0,0,7.384308496907474e-6,9
3260,"Health diagnosing and treating practitioners, all other",Nevada,0,0,0,0,0,2.655204619934157e-7,1
3260,"Health diagnosing and treating practitioners, all other",New Hampshire,0,0,0,0,0,1.125235742969605e-6,5
3260,"Health diagnosing and treating practitioners, all other",Pennsylvania,0.36726483009935396,0.36726483009935396,0,0,0,4.665229357108205e-6,5
3260,"Health diagnosing and treating practitioners, all other",Texas,0.705817628776881,0.705817628776881,0,0,0,9.454936457777742e-6,10
3260,"Health diagnosing and treating practitioners, all other",Florida,0,0,0,0,0,7.575610430913421e-6,7
3260,"Health diagnosing and treating practitioners, all other",West Virginia,0.605246312113452,0.605246312113452,0,0,0.605246312113452,1.0819962981711435e-6,7
3260,"Health diagnosing and treating practitioners, all other",Maryland,0,0,0,0,0,4.031627360955287e-6,4
3260,"Health diagnosing and treating practitioners, all other",Oklahoma,0,0,0,0,0,3.586855978255433e-6,7
3260,"Health diagnosing and treating practitioners, all other",Tennessee,0,0,0,0,0,4.459732206662704e-6,8
3260,"Health diagnosing and treating practitioners, all other",Kansas,0,0,0,0,0,3.6333791673559404e-7,1
3260,"Health diagnosing and treating practitioners, all other",New Jersey,1,1,1,1,0,1.1353445545996413e-6,1
3300,Clinical laboratory technologists and technicians,Alabama,0.39147736516697684,0.3807022157522662,0.26923836569232074,0.246944898673348,0.10120752458351809,4.446642784740246e-5,94
3300,Clinical laboratory technologists and technicians,Alaska,0.16097647967466208,0.05042817170219623,0.05042817170219623,0.05042817170219623,0,2.074643557769427e-6,17
3300,Clinical laboratory technologists and technicians,Arizona,0.5025142308036985,0.34118007006384327,0.2668229022266557,0.1930026531179638,0.08102203170373562,4.7785346058246245e-5,54
3300,Clinical laboratory technologists and technicians,Arkansas,0.06574855411565618,0.03204784664155817,0.03204784664155817,0,0,1.7054623726126618e-5,50
3300,Clinical laboratory technologists and technicians,California,0.2732538078230926,0.21250349780608388,0.16839082155249038,0.1545619828889858,0.043554308038695776,1.763012835660368e-4,191
3300,Clinical laboratory technologists and technicians,Colorado,0.46499200444633854,0.42181821148528786,0.36189302511034743,0.3325788042924705,0,3.089885599596183e-5,31
3300,Clinical laboratory technologists and technicians,Connecticut,0.1345043666941441,0,0,0,0.1345043666941441,1.582361011811877e-5,24
3300,Clinical laboratory technologists and technicians,Delaware,0.17956729683252767,0.05551739833656731,0,0,0,8.827651156957995e-6,54
3300,Clinical laboratory technologists and technicians,District of Columbia,0.10870287926707498,0.10870287926707498,0.10870287926707498,0.10870287926707498,0.049192048119894,3.040603167063721e-6,26
3300,Clinical laboratory technologists and technicians,Florida,0.21763042833980958,0.20360165149742718,0.16004753060685029,0.09739708973400339,0.037353805483749274,1.2708219936352866e-4,132
3300,Clinical laboratory technologists and technicians,Georgia,0.1337868182843093,0.030912490984019245,0.030912490984019245,0.01482556629447417,0.030912490984019245,4.059402477730911e-5,46
3300,Clinical laboratory technologists and technicians,Hawaii,0.2216683317442706,0.19602864551485907,0.19602864551485907,0.19602864551485907,0.029181366263453613,6.845775456512261e-6,38
3300,Clinical laboratory technologists and technicians,Idaho,0.12065291390066381,0.041983351117714646,0.041983351117714646,0.041983351117714646,0.019301333811805783,9.375156225937022e-6,46
3300,Clinical laboratory technologists and technicians,Illinois,0.29474901887171956,0.23212986353985232,0.12665172093911414,0.11833348905842359,0.14848477858900502,8.624244074918176e-5,95
3300,Clinical laboratory technologists and technicians,Iowa,0.21765783733594057,0.14672918052302103,0.14672918052302103,0.07759870779929552,0,3.366105803186188e-5,58
3300,Clinical laboratory technologists and technicians,Kansas,0.5889662024917381,0.3237298435965311,0.1990425573351287,0.04977669206689658,0.22631969904269036,2.5131125385219464e-5,58
3300,Clinical laboratory technologists and technicians,Kentucky,0.15291758888871848,0.12186170057668257,0.12186170057668257,0.12186170057668257,0.12045018247777002,2.453419646803371e-5,34
3300,Clinical laboratory technologists and technicians,Louisiana,0.23725365101603046,0.22278720451368242,0.14333755199756212,0.14333755199756212,0,2.9037136486591797e-5,74
3300,Clinical laboratory technologists and technicians,Maine,0.23338133778117998,0.23338133778117998,0,0,0,5.425605264819412e-6,17
3300,Clinical laboratory technologists and technicians,Maryland,0.11845692306475926,0.07081252778179371,0.024786732487193215,0.024786732487193215,0.04764439528296554,7.444545733284877e-5,78
3300,Clinical laboratory technologists and technicians,Massachusetts,0.26331907546549843,0.23763246846000705,0.19753021669790874,0.12264426068495259,0.016402922824532328,6.121028834717476e-5,90
3300,Clinical laboratory technologists and technicians,Michigan,0.19982756136180832,0.12465446731906768,0.07123525490326407,0.07123525490326407,0.07517309404274065,7.434942213346907e-5,81
3300,Clinical laboratory technologists and technicians,Minnesota,0.4656265370870017,0.34854330575565573,0.1877163590915896,0.168082995301803,0.28089604150391184,3.652081171824909e-5,45
3300,Clinical laboratory technologists and technicians,Mississippi,0.1830357562163,0.1830357562163,0.12891996774074338,0.09675530789832,0.05592742513946156,1.917056379478191e-5,62
3300,Clinical laboratory technologists and technicians,Missouri,0.37809623260294345,0.25342288560010295,0.09165825811282445,0.09165825811282445,0.15100549859613327,6.964567085672289e-5,74
3300,Clinical laboratory technologists and technicians,Montana,0.17091913608288453,0.11791974802072291,0.10154121570659988,0.10154121570659988,0.08106384878182062,5.338778120391393e-6,47
3300,Clinical laboratory technologists and technicians,Nebraska,0.304393413342489,0.304393413342489,0.17335918915273268,0.13944868219835393,0.027310569195454236,1.6364519726806264e-5,57
3300,Clinical laboratory technologists and technicians,New Hampshire,0.06550915755236067,0.06550915755236067,0.06550915755236067,0.06550915755236067,0,4.859080034173641e-6,23
3300,Clinical laboratory technologists and technicians,New Jersey,0.20636084193887425,0.16787954651080467,0,0,0.038481295428069585,6.230947468735777e-5,68
3300,Clinical laboratory technologists and technicians,New Mexico,0.14503822761792318,0.129270430495755,0.129270430495755,0.11272055565399432,0,1.4320890204631096e-5,60
3300,Clinical laboratory technologists and technicians,New York,0.11803695663963855,0.09987022124012611,0.01171977473930791,0,0.06396103099771425,9.078263405175257e-5,91
3300,Clinical laboratory technologists and technicians,North Carolina,0.21861453748859333,0.2078434684139551,0.2078434684139551,0.10288830598147397,0.04585568800450112,8.687921172273065e-5,94
3300,Clinical laboratory technologists and technicians,North Dakota,0.23373216112751966,0.23373216112751966,0.23373216112751966,0.14230459667262357,0.14230459667262357,4.537969211705631e-6,44
3300,Clinical laboratory technologists and technicians,Ohio,0.13231913792745748,0.076105760286517,0.06185071910301588,0.06185071910301588,0,6.74474960528578e-5,76
3300,Clinical laboratory technologists and technicians,Oregon,0.05797321367880768,0,0,0,0,1.8510699850070807e-5,32
3300,Clinical laboratory technologists and technicians,Pennsylvania,0.23894196502857254,0.22669045965329537,0.17735679510154728,0.11759591210808844,0.031116534803110506,8.043045065455722e-5,79
3300,Clinical laboratory technologists and technicians,Rhode Island,0.18654108125567698,0.13251899059840697,0.13251899059840697,0.13251899059840697,0.057720197804572757,1.5768953929017218e-5,60
3300,Clinical laboratory technologists and technicians,South Dakota,0.14895447400257394,0.14895447400257394,0.07769580084070733,0,0,6.848458932307076e-6,49
3300,Clinical laboratory technologists and technicians,Tennessee,0.27057014077486413,0.25476388227231955,0.043837442357166446,0.043837442357166446,0,4.458858577151384e-5,66
3300,Clinical laboratory technologists and technicians,Texas,0.34854859621229356,0.3046250226154099,0.2382173899618346,0.11295495851689477,0.05767024799755336,1.32409946216807e-4,129
3300,Clinical laboratory technologists and technicians,Utah,0.21768399471600205,0.14250824555452274,0.09972208310526649,0.08638910206449993,0,2.724786196353996e-5,71
3300,Clinical laboratory technologists and technicians,Vermont,0.05333098406255224,0.05333098406255224,0.021975249036788717,0.021975249036788717,0.021975249036788717,4.360882972538684e-6,45
3300,Clinical laboratory technologists and technicians,Virginia,0.2012043718655496,0.16832184913749515,0.13462422923457382,0.13462422923457382,0.01914181704268874,5.3951110754697696e-5,60
3300,Clinical laboratory technologists and technicians,West Virginia,0.09887184384387863,0.04337915367915211,0.04337915367915211,0.029904554198480874,0,1.3680010590489732e-5,73
3300,Clinical laboratory technologists and technicians,Wisconsin,0.2089756573560452,0.2089756573560452,0.17873110964150263,0.17873110964150263,0,5.547574480113778e-5,68
3300,Clinical laboratory technologists and technicians,Wyoming,0.3983705578022866,0.26576905420880736,0.22824560774398261,0.22824560774398261,0.07400111526775718,3.362476059361876e-6,43
3300,Clinical laboratory technologists and technicians,Oklahoma,0.1853445560319531,0.14110882168846506,0.14110882168846506,0.03493331523233343,0.04423573434348806,1.9854064401176856e-5,37
3300,Clinical laboratory technologists and technicians,South Carolina,0.3616049179252609,0.3616049179252609,0.2448286548406729,0.09432621069310375,0.10833835943879055,3.7529343796485766e-5,58
3300,Clinical laboratory technologists and technicians,Washington,0.48443722126844196,0.4684632456841148,0.18212737354238506,0.11019771739861904,0,3.628516245559386e-5,41
3300,Clinical laboratory technologists and technicians,Indiana,0.25825949221060657,0.1505834844342795,0.0558843144477713,0.0558843144477713,0,4.0480732755344376e-5,51
3300,Clinical laboratory technologists and technicians,Nevada,0.29609752699715103,0.29609752699715103,0.14678412326465098,0.14678412326465098,0.08076805115114752,2.2137152851731054e-5,48
3320,Diagnostic related technologists and technicians,Alabama,0.1553886251201689,0.06501892253434914,0.06501892253434914,0.06501892253434914,0,1.9931268943411018e-5,40
3320,Diagnostic related technologists and technicians,Alaska,0.2076449360361098,0.2076449360361098,0.2076449360361098,0.2076449360361098,0,7.223279544043379e-6,65
3320,Diagnostic related technologists and technicians,Arizona,0.3992103784572214,0.3089896135523966,0.247541481880597,0.1935013126641454,0.07403994964898382,4.793412543788295e-5,51
3320,Diagnostic related technologists and technicians,Arkansas,0.23801052542670262,0.19375139398238148,0.18027892992576472,0.16881371016343372,0,2.9721488569702665e-5,90
3320,Diagnostic related technologists and technicians,California,0.2909124251153996,0.19152253647955655,0.14887761067172636,0.1062168043683286,0.008558245400184758,1.94015318442133e-4,211
3320,Diagnostic related technologists and technicians,Colorado,0.46033771025215464,0.46033771025215464,0.46033771025215464,0.43562397584940676,0,4.0355034655387944e-5,42
3320,Diagnostic related technologists and technicians,Delaware,0.5177876009921101,0.42825864525888535,0.21525947983279378,0.1352700001464104,0,5.654808664453905e-6,30
3320,Diagnostic related technologists and technicians,Florida,0.28973269387549416,0.23026627246780632,0.1754821351819169,0.1566357687400089,0.08279474843540131,1.6744136696998088e-4,175
3320,Diagnostic related technologists and technicians,Hawaii,0.17218059695529606,0.17218059695529606,0.17218059695529606,0.17218059695529606,0,6.262149322251245e-6,33
3320,Diagnostic related technologists and technicians,Idaho,0.2783458557729426,0.2783458557729426,0.2783458557729426,0.08331587771838031,0,6.51640563940919e-6,31
3320,Diagnostic related technologists and technicians,Illinois,0.2188670462628364,0.17180596276600066,0.09557666988095025,0.012325362385005376,0.009833802978519454,7.855215474732367e-5,89
3320,Diagnostic related technologists and technicians,Iowa,0.3190081385579104,0.3190081385579104,0.22022631030421638,0.22022631030421638,0,1.0474605587851184e-5,20
3320,Diagnostic related technologists and technicians,Kansas,0.38817978699507766,0.24552139654857633,0.18179010630384398,0.08234959008357302,0.0640041417916284,2.4106142586447917e-5,55
3320,Diagnostic related technologists and technicians,Kentucky,0.4065537403020984,0.4065537403020984,0.25675643678412924,0.2223410512984073,0.18087451585146894,3.563496350995366e-5,52
3320,Diagnostic related technologists and technicians,Louisiana,0.4115846924874409,0.39873807510415243,0.29767924259019396,0.10112365105750687,0.02556931863747396,3.000584818286189e-5,71
3320,Diagnostic related technologists and technicians,Maine,0.15853959342213453,0.15853959342213453,0.15853959342213453,0.10867087245980046,0,1.2844552229941979e-5,36
3320,Diagnostic related technologists and technicians,Maryland,0.19163208591987588,0.1490574534856873,0.09698501780444671,0.07254118225526594,0,5.9959840054666094e-5,68
3320,Diagnostic related technologists and technicians,Massachusetts,0.23100913003327214,0.2118428991196621,0.2118428991196621,0.09622127236804723,0.06758215838136981,5.2339449197702e-5,77
3320,Diagnostic related technologists and technicians,Michigan,0.4687326276569428,0.29354193560079134,0.29354193560079134,0.27305230766129507,0.21100060221679567,6.477435132986891e-5,72
3320,Diagnostic related technologists and technicians,Minnesota,0.5722671304218999,0.5345823357971358,0.44399110262433283,0.3262944563277352,0.10140182058897199,3.64007156931503e-5,43
3320,Diagnostic related technologists and technicians,Mississippi,0.16314510855648187,0.14311915821089838,0.14311915821089838,0.14311915821089838,0,2.2309669552073428e-5,69
3320,Diagnostic related technologists and technicians,Montana,0.2064357725818589,0.19191112004864413,0.19191112004864413,0.0924351103942718,0.07090673502636871,8.983544986406395e-6,81
3320,Diagnostic related technologists and technicians,Nebraska,0.6792709480403536,0.655459542537907,0.5721183752431914,0.19560952418128774,0,1.1636539525727199e-5,36
3320,Diagnostic related technologists and technicians,Nevada,0.17132869332640058,0.17132869332640058,0.17132869332640058,0.06756158732233641,0,2.2750142740843397e-5,45
3320,Diagnostic related technologists and technicians,New Hampshire,0.31979955891835776,0.2302304411508834,0.12949997765006654,0.09262727650395289,0,1.7614840682235178e-5,92
3320,Diagnostic related technologists and technicians,New Jersey,0.10046500818593093,0.10046500818593093,0.10046500818593093,0.04918909907075639,0,7.761180697673149e-5,86
3320,Diagnostic related technologists and technicians,New Mexico,0.1073441550283288,0.1073441550283288,0.09617734890281876,0.09617734890281876,0.011166806125510022,1.8256145070614385e-5,74
3320,Diagnostic related technologists and technicians,New York,0.3918831860008281,0.3094081245021539,0.18696041866335594,0.12612876367451484,0.08274855152303445,1.2318733139161104e-4,127
3320,Diagnostic related technologists and technicians,North Carolina,0.24384898954834083,0.18696718102932547,0.18696718102932547,0.0999974378963291,0.043123179679367414,7.167613733237001e-5,79
3320,Diagnostic related technologists and technicians,North Dakota,0.10059009417929145,0.038149199260262175,0.038149199260262175,0.038149199260262175,0.021149736298117987,4.734883886910765e-6,39
3320,Diagnostic related technologists and technicians,Ohio,0.24362803370221925,0.2280133614882635,0.2280133614882635,0.2280133614882635,0.01561467221395574,9.307961222691384e-5,100
3320,Diagnostic related technologists and technicians,Oklahoma,0.23466747058623033,0.23466747058623033,0.23466747058623033,0.23466747058623033,0.15161211622287904,2.1702392599428123e-5,41
3320,Diagnostic related technologists and technicians,Oregon,0.23801010652347582,0.22933613300632358,0.22933613300632358,0.1335287601106244,0.030811162719906113,5.817332877309368e-5,103
3320,Diagnostic related technologists and technicians,Pennsylvania,0.18816273903251107,0.16232126044665837,0.06980957583898113,0.047412370935338906,0.040480367459801575,1.3215143810552528e-4,142
3320,Diagnostic related technologists and technicians,Rhode Island,0.07363410140184556,0,0,0,0,8.734766872977143e-6,36
3320,Diagnostic related technologists and technicians,South Dakota,0.4474182257075369,0.4474182257075369,0.2957068077687583,0.167366566174148,0,1.1478565125066471e-5,82
3320,Diagnostic related technologists and technicians,Texas,0.41714107651733584,0.3220004998257836,0.2309936254700298,0.13702781345432244,0.06110331114952653,2.467669752187709e-4,241
3320,Diagnostic related technologists and technicians,Utah,0.24201022418463428,0.1523198962017585,0.05815733782715448,0.015431968589839088,0,2.61263506531942e-5,68
3320,Diagnostic related technologists and technicians,Vermont,0,0,0,0,0,5.112317801142235e-6,54
3320,Diagnostic related technologists and technicians,Virginia,0.3154019772849,0.3154019772849,0.3154019772849,0.09547913269860892,0.12476479105017932,3.89356193331345e-5,44
3320,Diagnostic related technologists and technicians,Washington,0.26677230703481225,0.19542812072151966,0.1372818137674737,0,0.025972141736218153,5.020014522792759e-5,59
3320,Diagnostic related technologists and technicians,West Virginia,0.29151404458373653,0.27906016029265385,0.18728324889671072,0.0979802512114832,0.034982637182187165,1.703124515573686e-5,92
3320,Diagnostic related technologists and technicians,Wisconsin,0.16195462960492302,0.16195462960492302,0.07705493065224367,0.07705493065224367,0,2.020568767269728e-5,27
3320,Diagnostic related technologists and technicians,Wyoming,0.30554166450991777,0.2897564328986539,0.23179724844343294,0.0712469400766254,0,4.970085089996715e-6,65
3320,Diagnostic related technologists and technicians,Connecticut,0.20198256519909807,0.1714901193055427,0.029742282053518948,0,0,2.4163853937955438e-5,35
3320,Diagnostic related technologists and technicians,District of Columbia,0.14746784853268924,0.14746784853268924,0.14746784853268924,0.14746784853268924,0.14746784853268924,2.9080796092496403e-6,27
3320,Diagnostic related technologists and technicians,Georgia,0.4002989069096382,0.2363191731898397,0.2363191731898397,0.2363191731898397,0.16397973371979854,5.0515001058749923e-5,52
3320,Diagnostic related technologists and technicians,South Carolina,0.18823524076106385,0.1431470253981984,0.1431470253981984,0.1431470253981984,0.045088215362865405,3.465875671948647e-5,57
3320,Diagnostic related technologists and technicians,Tennessee,0.31007581339056367,0.26771566729846497,0.26771566729846497,0.167980673240853,0,3.1469077589911594e-5,48
3320,Diagnostic related technologists and technicians,Indiana,0.4857696715214781,0.4857696715214781,0.34691339200533433,0.09008601204393756,0,2.3276239290749063e-5,29
3320,Diagnostic related technologists and technicians,Missouri,0.3132111050219465,0.3132111050219465,0.3132111050219465,0.3132111050219465,0,1.1820069162696355e-5,14
3400,Emergency medical technicians and paramedics,Alabama,0.2691365266199548,0.07529307255609285,0.07529307255609285,0.07529307255609285,0.19384345406386191,1.7744912616836483e-5,37
3400,Emergency medical technicians and paramedics,Arizona,0.19560844637906535,0.021804835783391322,0,0,0,3.3651805798241555e-5,41
3400,Emergency medical technicians and paramedics,Arkansas,0.23155803024101201,0.03441810878673208,0.03441810878673208,0.03441810878673208,0.19713992145427994,9.768291995657605e-6,31
3400,Emergency medical technicians and paramedics,California,0.1747259828822712,0.11232975437469463,0.0874090898060037,0.03275253031125393,0.037546080605995236,1.7528976171470538e-4,177
3400,Emergency medical technicians and paramedics,Colorado,0.09355405066160499,0.09355405066160499,0.025496858040850768,0.025496858040850768,0,3.40645197721158e-5,36
3400,Emergency medical technicians and paramedics,Connecticut,0.4555078019720654,0.27224881807446805,0.27224881807446805,0.27224881807446805,0,7.921909782331964e-6,10
3400,Emergency medical technicians and paramedics,Florida,0.2290057002435756,0.2214634783756004,0.21418554904058718,0.1595219458553284,0.0524941407147111,1.3048204205813927e-4,135
3400,Emergency medical technicians and paramedics,Georgia,0.04591009382094612,0.04591009382094612,0,0,0,4.080871338519542e-5,41
3400,Emergency medical technicians and paramedics,Idaho,0.26379709993305545,0.26379709993305545,0.08449123218293945,0.08449123218293945,0.13643288759912686,7.2674294355375765e-6,33
3400,Emergency medical technicians and paramedics,Illinois,0.22310408102521662,0.22310408102521662,0.22310408102521662,0.1690559695544412,0,5.2361364502243414e-5,56
3400,Emergency medical technicians and paramedics,Indiana,0.27046762697504106,0.2458042572578987,0.14569622787767278,0.11347663419543803,0,2.9832983886707226e-5,37
3400,Emergency medical technicians and paramedics,Iowa,0.45457827584503085,0.38601969949523174,0.27146710735909263,0,0.11455259213613915,1.486947843205136e-5,30
3400,Emergency medical technicians and paramedics,Kansas,0.16816707638148157,0.16816707638148157,0.16816707638148157,0.16816707638148157,0,9.769620455546313e-6,21
3400,Emergency medical technicians and paramedics,Kentucky,0.7218011352081466,0.3773986738052107,0.3773986738052107,0.33528791362576016,0,1.4681261828868207e-5,19
3400,Emergency medical technicians and paramedics,Louisiana,0.04177081697284423,0,0,0,0.04177081697284423,1.6470812944557134e-5,43
3400,Emergency medical technicians and paramedics,Maryland,0.3343910759096002,0.3343910759096002,0.10443501827980517,0,0,2.4785131769714457e-5,23
3400,Emergency medical technicians and paramedics,Massachusetts,0.02059861069459572,0.02059861069459572,0.02059861069459572,0.02059861069459572,0,3.391492626016264e-5,49
3400,Emergency medical technicians and paramedics,Michigan,0.2165475382677974,0.0758436376756833,0.0758436376756833,0.0758436376756833,0.03386606085044994,3.310751586238359e-5,34
3400,Emergency medical technicians and paramedics,Minnesota,0.2389001713178496,0.2389001713178496,0.2389001713178496,0.2389001713178496,0.04678853580921139,1.7296276747810732e-5,21
